dt_time,ozone
01-03-2024 14:44:00,48.69
01-03-2024 14:45:00,49.05
01-03-2024 14:46:00,48.93
01-03-2024 14:47:00,48.89
01-03-2024 14:48:00,49.3
01-03-2024 14:49:00,49.47
01-03-2024 14:50:00,49.59
01-03-2024 14:51:00,49.42
01-03-2024 14:52:00,49.4
01-03-2024 14:53:00,49.49
01-03-2024 14:54:00,49.61
01-03-2024 14:55:00,49.37
01-03-2024 14:56:00,49.23
01-03-2024 14:57:00,48.91
01-03-2024 14:58:00,48.66
01-03-2024 14:59:00,48.39
01-03-2024 15:00:00,47.88
01-03-2024 15:01:00,47.78
01-03-2024 15:02:00,47.7
01-03-2024 15:03:00,47.19
01-03-2024 15:04:00,46.79
01-03-2024 15:05:00,46.65
01-03-2024 15:06:00,46.59
01-03-2024 15:07:00,46.57
01-03-2024 15:08:00,46.42
01-03-2024 15:09:00,46.41
01-03-2024 15:10:00,47.17
01-03-2024 15:11:00,48.82
01-03-2024 15:12:00,49.68
01-03-2024 15:13:00,50.24
01-03-2024 15:14:00,50.95
01-03-2024 15:15:00,50.73
01-03-2024 15:16:00,50.66
01-03-2024 15:17:00,50.57
01-03-2024 15:18:00,50.65
01-03-2024 15:19:00,51.05
01-03-2024 15:20:00,51.34
01-03-2024 15:21:00,51.94
01-03-2024 15:22:00,52.33
01-03-2024 15:23:00,52.1
01-03-2024 15:24:00,52.02
01-03-2024 15:25:00,51.45
01-03-2024 15:26:00,51.36
01-03-2024 15:27:00,50.5
01-03-2024 15:28:00,50.06
01-03-2024 15:29:00,49.72
01-03-2024 15:30:00,49.71
01-03-2024 15:31:00,50.59
01-03-2024 15:32:00,50.99
01-03-2024 15:33:00,51.46
01-03-2024 15:34:00,51.74
01-03-2024 15:35:00,51.72
01-03-2024 15:36:00,51.54
01-03-2024 15:37:00,51.87
01-03-2024 15:38:00,52.13
01-03-2024 15:39:00,52.15
01-03-2024 15:40:00,51.78
01-03-2024 15:41:00,51.06
01-03-2024 15:42:00,51.31
01-03-2024 15:43:00,51.36
01-03-2024 15:44:00,51.27
01-03-2024 15:45:00,50.75
01-03-2024 15:46:00,50.44
01-03-2024 15:47:00,50.17
01-03-2024 15:48:00,50.06
01-03-2024 15:49:00,50.01
01-03-2024 15:50:00,49.69
01-03-2024 15:51:00,49.23
01-03-2024 15:52:00,47.64
01-03-2024 15:53:00,46.42
01-03-2024 15:54:00,46.06
01-03-2024 15:56:00,
01-03-2024 15:58:00,
01-03-2024 16:00:00,
01-03-2024 16:02:00,
01-03-2024 16:03:00,
01-03-2024 16:04:00,
01-03-2024 16:05:00,
01-03-2024 16:06:00,
01-03-2024 16:07:00,
01-03-2024 16:08:00,
01-03-2024 16:09:00,
01-03-2024 16:10:00,
01-03-2024 16:11:00,
01-03-2024 16:12:00,
01-03-2024 16:13:00,
01-03-2024 16:14:00,
01-03-2024 16:15:00,
01-03-2024 16:16:00,
01-03-2024 16:17:00,
01-03-2024 16:18:00,
01-03-2024 16:19:00,
01-03-2024 16:20:00,
01-03-2024 16:21:00,
01-03-2024 16:22:00,
01-03-2024 16:23:00,
01-03-2024 16:24:00,
01-03-2024 16:25:00,
01-03-2024 16:26:00,
01-03-2024 16:27:00,
01-03-2024 16:28:00,
01-03-2024 16:29:00,
01-03-2024 16:30:00,
01-03-2024 16:31:00,
01-03-2024 16:32:00,
01-03-2024 16:33:00,
01-03-2024 16:34:00,
01-03-2024 16:35:00,
01-03-2024 16:36:00,
01-03-2024 16:37:00,
01-03-2024 16:38:00,
01-03-2024 16:39:00,
01-03-2024 16:40:00,
01-03-2024 16:41:00,
01-03-2024 16:42:00,
01-03-2024 16:43:00,
01-03-2024 16:44:00,
01-03-2024 16:45:00,
01-03-2024 16:46:00,
01-03-2024 16:47:00,
01-03-2024 16:48:00,
01-03-2024 16:49:00,
01-03-2024 16:50:00,
01-03-2024 16:51:00,
01-03-2024 16:52:00,
01-03-2024 16:53:00,
01-03-2024 16:54:00,
01-03-2024 16:55:00,
01-03-2024 16:56:00,
01-03-2024 16:57:00,
01-03-2024 16:58:00,
01-03-2024 16:59:00,
01-03-2024 17:00:00,
01-03-2024 17:01:00,
01-03-2024 17:02:00,
01-03-2024 17:03:00,
01-03-2024 17:04:00,
01-03-2024 17:05:00,
01-03-2024 17:06:00,
01-03-2024 17:07:00,
01-03-2024 17:08:00,
01-03-2024 17:09:00,
01-03-2024 17:10:00,
01-03-2024 17:11:00,
01-03-2024 17:12:00,
01-03-2024 17:13:00,
01-03-2024 17:14:00,
01-03-2024 17:15:00,
01-03-2024 17:16:00,
01-03-2024 17:17:00,
01-03-2024 17:18:00,
01-03-2024 17:19:00,
01-03-2024 17:20:00,
01-03-2024 17:21:00,
01-03-2024 17:22:00,
01-03-2024 17:23:00,
01-03-2024 17:24:00,
01-03-2024 17:25:00,
01-03-2024 17:26:00,
01-03-2024 17:27:00,
01-03-2024 17:28:00,
01-03-2024 17:29:00,
01-03-2024 17:30:00,
01-03-2024 17:31:00,38.28
01-03-2024 17:32:00,38.31
01-03-2024 17:33:00,37.98
01-03-2024 17:34:00,37.93
01-03-2024 17:35:00,38.18
01-03-2024 17:36:00,38.42
01-03-2024 17:37:00,38.57
01-03-2024 17:38:00,38.67
01-03-2024 17:39:00,38.02
01-03-2024 17:40:00,37.35
01-03-2024 17:41:00,36.44
01-03-2024 17:42:00,35.66
01-03-2024 17:43:00,35.45
01-03-2024 17:44:00,35.42
01-03-2024 17:45:00,35.9
01-03-2024 17:46:00,36.15
01-03-2024 17:47:00,36.19
01-03-2024 17:48:00,35.21
01-03-2024 17:49:00,35.05
01-03-2024 17:50:00,35.51
01-03-2024 17:51:00,36.63
01-03-2024 17:52:00,36.2
01-03-2024 17:53:00,36.1
01-03-2024 17:54:00,35.51
01-03-2024 17:55:00,35.5
01-03-2024 17:56:00,35.76
01-03-2024 17:57:00,35.73
01-03-2024 17:58:00,35.69
01-03-2024 17:59:00,35.45
01-03-2024 18:00:00,35.47
01-03-2024 18:01:00,35.49
01-03-2024 18:02:00,35.59
01-03-2024 18:03:00,35.38
01-03-2024 18:04:00,34.64
01-03-2024 18:05:00,34.12
01-03-2024 18:06:00,33.47
01-03-2024 18:07:00,33.12
01-03-2024 18:08:00,32.63
01-03-2024 18:09:00,32.23
01-03-2024 18:10:00,32.51
01-03-2024 18:11:00,32.79
01-03-2024 18:12:00,33.51
01-03-2024 18:13:00,33.96
01-03-2024 18:14:00,34.45
01-03-2024 18:15:00,36.01
01-03-2024 18:16:00,36.12
01-03-2024 18:17:00,36.3
01-03-2024 18:18:00,36.13
01-03-2024 18:19:00,35.31
01-03-2024 18:20:00,34.76
01-03-2024 18:21:00,34.28
01-03-2024 18:22:00,34.06
01-03-2024 18:23:00,34.02
01-03-2024 18:24:00,33.81
01-03-2024 18:25:00,33.62
01-03-2024 18:26:00,33.39
01-03-2024 18:27:00,33.36
01-03-2024 18:28:00,33.25
01-03-2024 18:29:00,33.25
01-03-2024 18:30:00,33.88
01-03-2024 18:31:00,35.05
01-03-2024 18:32:00,35.93
01-03-2024 18:33:00,36.74
01-03-2024 18:34:00,37.2
01-03-2024 18:35:00,37.28
01-03-2024 18:36:00,37.05
01-03-2024 18:37:00,36.82
01-03-2024 18:38:00,36.23
01-03-2024 18:39:00,35.6
01-03-2024 18:40:00,35.02
01-03-2024 18:41:00,34.33
01-03-2024 18:42:00,33.63
01-03-2024 18:43:00,33.85
01-03-2024 18:44:00,33.59
01-03-2024 18:45:00,33.68
01-03-2024 18:46:00,33.57
01-03-2024 18:47:00,33.49
01-03-2024 18:48:00,33.35
01-03-2024 18:49:00,32.47
01-03-2024 18:50:00,31.84
01-03-2024 18:51:00,31.54
01-03-2024 18:52:00,32.02
01-03-2024 18:53:00,32.68
01-03-2024 18:54:00,33.26
01-03-2024 18:55:00,33.26
01-03-2024 18:56:00,32.9
01-03-2024 18:57:00,32.64
01-03-2024 18:58:00,32.62
01-03-2024 18:59:00,33.05
01-03-2024 19:00:00,33.22
01-03-2024 19:01:00,33.05
01-03-2024 19:02:00,32.85
01-03-2024 19:03:00,32.39
01-03-2024 19:04:00,33.06
01-03-2024 19:05:00,34.34
01-03-2024 19:06:00,35.07
01-03-2024 19:07:00,35.61
01-03-2024 19:08:00,35.49
01-03-2024 19:09:00,35.16
01-03-2024 19:10:00,34.73
01-03-2024 19:11:00,34.38
01-03-2024 19:12:00,34.18
01-03-2024 19:13:00,33.85
01-03-2024 19:14:00,33.78
01-03-2024 19:15:00,33.61
01-03-2024 19:16:00,33.44
01-03-2024 19:17:00,33.81
01-03-2024 19:18:00,33.59
01-03-2024 19:19:00,33.47
01-03-2024 19:20:00,33.08
01-03-2024 19:21:00,32.3
01-03-2024 19:22:00,31.82
01-03-2024 19:23:00,31.16
01-03-2024 19:24:00,30.54
01-03-2024 19:25:00,30.07
01-03-2024 19:26:00,29.61
01-03-2024 19:27:00,29.2
01-03-2024 19:28:00,28.96
01-03-2024 19:29:00,28.72
01-03-2024 19:30:00,28.64
01-03-2024 19:31:00,28.66
01-03-2024 19:32:00,28.41
01-03-2024 19:33:00,28.56
01-03-2024 19:34:00,28.79
01-03-2024 19:35:00,29.88
01-03-2024 19:36:00,30.11
01-03-2024 19:37:00,30.21
01-03-2024 19:38:00,30.4
01-03-2024 19:39:00,31.61
01-03-2024 19:40:00,33.23
01-03-2024 19:41:00,33.1
01-03-2024 19:42:00,32.87
01-03-2024 19:43:00,32.08
01-03-2024 19:44:00,31.13
01-03-2024 19:45:00,30.63
01-03-2024 19:46:00,30.51
01-03-2024 19:47:00,30.46
01-03-2024 19:48:00,30.49
01-03-2024 19:49:00,29.96
01-03-2024 19:50:00,29.7
01-03-2024 19:51:00,29.39
01-03-2024 19:52:00,28.73
01-03-2024 19:53:00,28.31
01-03-2024 19:54:00,28.21
01-03-2024 19:55:00,28.47
01-03-2024 19:56:00,29.11
01-03-2024 19:57:00,29.89
01-03-2024 19:58:00,30.58
01-03-2024 19:59:00,31.04
01-03-2024 20:00:00,31.27
01-03-2024 20:01:00,31.26
01-03-2024 20:02:00,31.29
01-03-2024 20:03:00,31.47
01-03-2024 20:04:00,31.41
01-03-2024 20:05:00,30.9
01-03-2024 20:06:00,31.11
01-03-2024 20:07:00,31.22
01-03-2024 20:08:00,30.83
01-03-2024 20:09:00,30.1
01-03-2024 20:10:00,29.14
01-03-2024 20:11:00,28.67
01-03-2024 20:12:00,28.41
01-03-2024 20:13:00,28.32
01-03-2024 20:14:00,27.96
01-03-2024 20:15:00,27.95
01-03-2024 20:16:00,27.65
01-03-2024 20:17:00,28.04
01-03-2024 20:18:00,29.05
01-03-2024 20:19:00,31.32
01-03-2024 20:20:00,32.43
01-03-2024 20:21:00,32.86
01-03-2024 20:22:00,32.31
01-03-2024 20:23:00,31.75
01-03-2024 20:24:00,31.19
01-03-2024 20:25:00,30.96
01-03-2024 20:26:00,31.36
01-03-2024 20:27:00,31.39
01-03-2024 20:28:00,31
01-03-2024 20:29:00,30.83
01-03-2024 20:30:00,31.48
01-03-2024 20:31:00,32.25
01-03-2024 20:32:00,32.73
01-03-2024 20:33:00,32.21
01-03-2024 20:34:00,31.3
01-03-2024 20:35:00,30.48
01-03-2024 20:36:00,30.51
01-03-2024 20:37:00,31.33
01-03-2024 20:38:00,32
01-03-2024 20:39:00,32.42
01-03-2024 20:40:00,32.17
01-03-2024 20:41:00,31.58
01-03-2024 20:42:00,31.36
01-03-2024 20:43:00,31.5
01-03-2024 20:44:00,31.85
01-03-2024 20:45:00,33.25
01-03-2024 20:46:00,33.68
01-03-2024 20:47:00,34.41
01-03-2024 20:48:00,34.99
01-03-2024 20:49:00,34.93
01-03-2024 20:50:00,34.64
01-03-2024 20:51:00,34.17
01-03-2024 20:52:00,34.53
01-03-2024 20:53:00,34.87
01-03-2024 20:54:00,35.34
01-03-2024 20:55:00,35.29
01-03-2024 20:56:00,35
01-03-2024 20:57:00,34.64
01-03-2024 20:58:00,34.82
01-03-2024 20:59:00,35.21
01-03-2024 21:00:00,36.14
01-03-2024 21:01:00,36.65
01-03-2024 21:02:00,36.72
01-03-2024 21:03:00,36.44
01-03-2024 21:04:00,36.09
01-03-2024 21:05:00,36.15
01-03-2024 21:06:00,36.51
01-03-2024 21:07:00,36.91
01-03-2024 21:08:00,37.29
01-03-2024 21:09:00,37.22
01-03-2024 21:10:00,36.89
01-03-2024 21:11:00,36.72
01-03-2024 21:12:00,36.61
01-03-2024 21:13:00,36.89
01-03-2024 21:14:00,36.92
01-03-2024 21:15:00,36.88
01-03-2024 21:16:00,35.75
01-03-2024 21:17:00,35.39
01-03-2024 21:18:00,36.2
01-03-2024 21:19:00,36.69
01-03-2024 21:20:00,36.13
01-03-2024 21:21:00,35.45
01-03-2024 21:22:00,34.66
01-03-2024 21:23:00,34.5
01-03-2024 21:24:00,34.3
01-03-2024 21:25:00,34.29
01-03-2024 21:26:00,33.84
01-03-2024 21:27:00,33.65
01-03-2024 21:28:00,33.7
01-03-2024 21:29:00,34.18
01-03-2024 21:30:00,34.42
01-03-2024 21:31:00,34.85
01-03-2024 21:32:00,34.98
01-03-2024 21:33:00,34.72
01-03-2024 21:34:00,34.3
01-03-2024 21:35:00,33.98
01-03-2024 21:36:00,33.68
01-03-2024 21:37:00,33.45
01-03-2024 21:38:00,33.25
01-03-2024 21:39:00,33.14
01-03-2024 21:40:00,33.01
01-03-2024 21:41:00,32.66
01-03-2024 21:42:00,32.38
01-03-2024 21:43:00,31.82
01-03-2024 21:44:00,31.52
01-03-2024 21:45:00,31.07
01-03-2024 21:46:00,30.99
01-03-2024 21:47:00,30.9
01-03-2024 21:48:00,30.55
01-03-2024 21:49:00,30.47
01-03-2024 21:50:00,30.32
01-03-2024 21:51:00,29.93
01-03-2024 21:52:00,29.89
01-03-2024 21:53:00,29.69
01-03-2024 21:54:00,29.72
01-03-2024 21:55:00,30.37
01-03-2024 21:56:00,30.56
01-03-2024 21:57:00,30.83
01-03-2024 21:58:00,30.88
01-03-2024 21:59:00,30.97
01-03-2024 22:00:00,32.21
01-03-2024 22:01:00,32.61
01-03-2024 22:02:00,33.27
01-03-2024 22:03:00,33.92
01-03-2024 22:04:00,34.25
01-03-2024 22:05:00,34.89
01-03-2024 22:06:00,34.29
01-03-2024 22:07:00,33.59
01-03-2024 22:08:00,32.14
01-03-2024 22:09:00,32.41
01-03-2024 22:10:00,32.71
01-03-2024 22:11:00,33.33
01-03-2024 22:12:00,33.55
01-03-2024 22:13:00,33.57
01-03-2024 22:14:00,32.91
01-03-2024 22:15:00,32.31
01-03-2024 22:16:00,32.3
01-03-2024 22:17:00,31.78
01-03-2024 22:18:00,31.39
01-03-2024 22:19:00,30.77
01-03-2024 22:20:00,30.71
01-03-2024 22:21:00,31.53
01-03-2024 22:22:00,32.47
01-03-2024 22:23:00,33.48
01-03-2024 22:24:00,33.7
01-03-2024 22:25:00,33.3
01-03-2024 22:26:00,32.76
01-03-2024 22:27:00,32.71
01-03-2024 22:28:00,33.31
01-03-2024 22:29:00,33.37
01-03-2024 22:30:00,33.32
01-03-2024 22:31:00,32.78
01-03-2024 22:32:00,32.34
01-03-2024 22:33:00,31.39
01-03-2024 22:34:00,30.58
01-03-2024 22:35:00,29.06
01-03-2024 22:36:00,28.8
01-03-2024 22:37:00,28.7
01-03-2024 22:38:00,28.83
01-03-2024 22:39:00,28.68
01-03-2024 22:40:00,28
01-03-2024 22:41:00,28.86
01-03-2024 22:42:00,29.53
01-03-2024 22:43:00,30.46
01-03-2024 22:44:00,31.26
01-03-2024 22:45:00,31.29
01-03-2024 22:46:00,31.21
01-03-2024 22:47:00,31.22
01-03-2024 22:48:00,31.38
01-03-2024 22:49:00,32.96
01-03-2024 22:50:00,33.89
01-03-2024 22:51:00,34.69
01-03-2024 22:52:00,34.9
01-03-2024 22:53:00,34.29
01-03-2024 22:54:00,33.5
01-03-2024 22:55:00,32.9
01-03-2024 22:56:00,33.43
01-03-2024 22:57:00,33.42
01-03-2024 22:58:00,33.23
01-03-2024 22:59:00,32.89
01-03-2024 23:00:00,32.57
01-03-2024 23:01:00,32.96
01-03-2024 23:02:00,32.91
01-03-2024 23:03:00,33
01-03-2024 23:04:00,32.77
01-03-2024 23:05:00,33.58
01-03-2024 23:06:00,33.84
01-03-2024 23:07:00,34.49
01-03-2024 23:08:00,34.55
01-03-2024 23:09:00,34.65
01-03-2024 23:10:00,34.87
01-03-2024 23:11:00,34.71
01-03-2024 23:12:00,34.16
01-03-2024 23:13:00,33.62
01-03-2024 23:14:00,32.75
01-03-2024 23:15:00,32.59
01-03-2024 23:16:00,32.77
01-03-2024 23:17:00,32.88
01-03-2024 23:18:00,33.08
01-03-2024 23:19:00,33.37
01-03-2024 23:20:00,33.65
01-03-2024 23:21:00,34.05
01-03-2024 23:22:00,34.33
01-03-2024 23:23:00,33.99
01-03-2024 23:24:00,33.74
01-03-2024 23:25:00,33.37
01-03-2024 23:26:00,33.07
01-03-2024 23:27:00,32.98
01-03-2024 23:28:00,32.92
01-03-2024 23:29:00,33.33
01-03-2024 23:30:00,33.55
01-03-2024 23:31:00,33.69
01-03-2024 23:32:00,33.46
01-03-2024 23:33:00,32.95
01-03-2024 23:34:00,32.71
01-03-2024 23:35:00,32.57
01-03-2024 23:36:00,32.86
01-03-2024 23:37:00,33.33
01-03-2024 23:38:00,33.66
01-03-2024 23:39:00,34.02
01-03-2024 23:40:00,34.16
01-03-2024 23:41:00,34.22
01-03-2024 23:42:00,34.11
01-03-2024 23:43:00,33.87
01-03-2024 23:44:00,33.69
01-03-2024 23:45:00,33.79
01-03-2024 23:46:00,34.02
01-03-2024 23:47:00,34.3
01-03-2024 23:48:00,34.5
01-03-2024 23:49:00,34.64
01-03-2024 23:50:00,34.78
01-03-2024 23:51:00,35.22
01-03-2024 23:52:00,35.9
01-03-2024 23:53:00,36.61
01-03-2024 23:54:00,37.16
01-03-2024 23:55:00,37.25
01-03-2024 23:56:00,37.18
01-03-2024 23:57:00,37.29
01-03-2024 23:58:00,37.32
01-03-2024 23:59:00,37.5
3/2/2024 0:05,36.74
3/2/2024 0:06,35.99
3/2/2024 0:07,35.49
3/2/2024 0:08,35.03
3/2/2024 0:09,34.6
3/2/2024 0:10,34.21
3/2/2024 0:11,33.92
3/2/2024 0:12,33.79
3/2/2024 0:13,33.84
3/2/2024 0:14,33.83
3/2/2024 0:15,33.72
3/2/2024 0:16,33.47
3/2/2024 0:17,33.17
3/2/2024 0:18,32.73
3/2/2024 0:19,32.22
3/2/2024 0:20,31.67
3/2/2024 0:21,31.2
3/2/2024 0:22,30.96
3/2/2024 0:23,30.9
3/2/2024 0:24,30.97
3/2/2024 0:25,30.94
3/2/2024 0:26,31.1
3/2/2024 0:27,31.37
3/2/2024 0:28,31.79
3/2/2024 0:29,31.96
3/2/2024 0:30,31.8
3/2/2024 0:31,31.53
3/2/2024 0:32,31.34
3/2/2024 0:33,31.18
3/2/2024 0:34,30.67
3/2/2024 0:35,30.15
3/2/2024 0:36,29.62
3/2/2024 0:37,29.29
3/2/2024 0:38,29.18
3/2/2024 0:39,28.97
3/2/2024 0:40,28.81
3/2/2024 0:41,28.74
3/2/2024 0:42,28.73
3/2/2024 0:43,28.69
3/2/2024 0:44,28.82
3/2/2024 0:45,28.69
3/2/2024 0:46,28.81
3/2/2024 0:47,29.19
3/2/2024 0:48,29.27
3/2/2024 0:49,29.65
3/2/2024 0:50,30.04
3/2/2024 0:51,29.98
3/2/2024 0:52,29.84
3/2/2024 0:53,29.36
3/2/2024 0:54,29.14
3/2/2024 0:55,28.91
3/2/2024 0:56,28.95
3/2/2024 0:57,29.04
3/2/2024 0:58,28.81
3/2/2024 0:59,28.69
3/2/2024 1:00,28.68
3/2/2024 1:01,28.36
3/2/2024 1:02,28.26
3/2/2024 1:03,28.18
3/2/2024 1:04,28.61
3/2/2024 1:05,28.81
3/2/2024 1:06,28.68
3/2/2024 1:07,28.75
3/2/2024 1:08,28.32
3/2/2024 1:09,28.69
3/2/2024 1:10,28.65
3/2/2024 1:11,28.7
3/2/2024 1:12,28.51
3/2/2024 1:13,28.09
3/2/2024 1:14,28.03
3/2/2024 1:15,28.2
3/2/2024 1:16,28.43
3/2/2024 1:17,28.46
3/2/2024 1:18,27.9
3/2/2024 1:19,27.34
3/2/2024 1:20,26.61
3/2/2024 1:21,26.95
3/2/2024 1:22,27.09
3/2/2024 1:23,27.29
3/2/2024 1:24,27.42
3/2/2024 1:25,27.39
3/2/2024 1:26,27.41
3/2/2024 1:27,27.52
3/2/2024 1:28,27.47
3/2/2024 1:29,28.11
3/2/2024 1:30,28.67
3/2/2024 1:31,28.87
3/2/2024 1:32,29.21
3/2/2024 1:33,29.53
3/2/2024 1:34,29.99
3/2/2024 1:35,30.24
3/2/2024 1:36,29.86
3/2/2024 1:37,29.9
3/2/2024 1:38,30.64
3/2/2024 1:39,31.29
3/2/2024 1:40,32.2
3/2/2024 1:41,32.18
3/2/2024 1:42,32.43
3/2/2024 1:43,32.84
3/2/2024 1:44,32.95
3/2/2024 1:45,33.14
3/2/2024 1:46,33.23
3/2/2024 1:47,33.06
3/2/2024 1:48,32.86
3/2/2024 1:49,32.82
3/2/2024 1:50,32.49
3/2/2024 1:51,32.33
3/2/2024 1:52,32.13
3/2/2024 1:53,31.82
3/2/2024 1:54,31.64
3/2/2024 1:55,31.38
3/2/2024 1:56,31.01
3/2/2024 1:57,30.58
3/2/2024 1:58,30.41
3/2/2024 1:59,30.13
3/2/2024 2:00,29.98
3/2/2024 2:01,29.75
3/2/2024 2:02,29.44
3/2/2024 2:03,29.42
3/2/2024 2:04,29.47
3/2/2024 2:05,29.4
3/2/2024 2:06,29.3
3/2/2024 2:07,28.49
3/2/2024 2:08,27.97
3/2/2024 2:09,27.17
3/2/2024 2:10,26.25
3/2/2024 2:11,25.57
3/2/2024 2:12,25.42
3/2/2024 2:13,25.28
3/2/2024 2:14,25.31
3/2/2024 2:15,25.06
3/2/2024 2:16,24.8
3/2/2024 2:17,24.93
3/2/2024 2:18,24.86
3/2/2024 2:19,25.35
3/2/2024 2:20,26.1
3/2/2024 2:21,26.55
3/2/2024 2:22,26.87
3/2/2024 2:23,26.99
3/2/2024 2:24,27.22
3/2/2024 2:25,27.55
3/2/2024 2:26,28.25
3/2/2024 2:27,28.56
3/2/2024 2:28,28.49
3/2/2024 2:29,28.28
3/2/2024 2:30,28.31
3/2/2024 2:31,28.79
3/2/2024 2:32,28.42
3/2/2024 2:33,28.43
3/2/2024 2:34,28.07
3/2/2024 2:35,28.05
3/2/2024 2:36,28.3
3/2/2024 2:37,28.11
3/2/2024 2:38,28.18
3/2/2024 2:39,28.02
3/2/2024 2:40,28.06
3/2/2024 2:41,28.13
3/2/2024 2:42,27.77
3/2/2024 2:43,27.68
3/2/2024 2:44,27.66
3/2/2024 2:45,27.4
3/2/2024 2:46,27.22
3/2/2024 2:47,26.86
3/2/2024 2:48,26.36
3/2/2024 2:49,26.06
3/2/2024 2:50,26.01
3/2/2024 2:51,25.99
3/2/2024 2:52,26.13
3/2/2024 2:53,26.06
3/2/2024 2:54,25.7
3/2/2024 2:55,25.08
3/2/2024 2:56,23.24
3/2/2024 2:57,22.92
3/2/2024 2:58,22.07
3/2/2024 2:59,21.55
3/2/2024 3:00,21.63
3/2/2024 3:01,21.45
3/2/2024 3:02,21.45
3/2/2024 3:03,21.27
3/2/2024 3:04,21.2
3/2/2024 3:05,21.05
3/2/2024 3:06,21.39
3/2/2024 3:07,22.42
3/2/2024 3:08,23.05
3/2/2024 3:09,24.19
3/2/2024 3:10,24.68
3/2/2024 3:11,24.95
3/2/2024 3:12,25.39
3/2/2024 3:13,25.49
3/2/2024 3:14,25.98
3/2/2024 3:15,26.4
3/2/2024 3:16,26.98
3/2/2024 3:17,26.6
3/2/2024 3:18,26.32
3/2/2024 3:19,25.77
3/2/2024 3:20,25.67
3/2/2024 3:21,25.61
3/2/2024 3:22,25.41
3/2/2024 3:23,25.18
3/2/2024 3:24,25.6
3/2/2024 3:25,25.99
3/2/2024 3:26,26.45
3/2/2024 3:27,26.39
3/2/2024 3:28,26.24
3/2/2024 3:29,26.44
3/2/2024 3:30,26.81
3/2/2024 3:31,27.17
3/2/2024 3:32,26.82
3/2/2024 3:33,26.4
3/2/2024 3:34,25.6
3/2/2024 3:35,25.18
3/2/2024 3:36,24.99
3/2/2024 3:37,24.9
3/2/2024 3:38,25.17
3/2/2024 3:39,25.21
3/2/2024 3:40,25.37
3/2/2024 3:41,25.11
3/2/2024 3:42,24.77
3/2/2024 3:43,24.6
3/2/2024 3:44,24.47
3/2/2024 3:45,24.89
3/2/2024 3:46,25.39
3/2/2024 3:47,25.81
3/2/2024 3:48,26.02
3/2/2024 3:49,26.09
3/2/2024 3:50,26.05
3/2/2024 3:51,25.66
3/2/2024 3:52,25.46
3/2/2024 3:53,25.23
3/2/2024 3:54,24.99
3/2/2024 3:55,24.61
3/2/2024 3:56,24.22
3/2/2024 3:57,23.62
3/2/2024 3:58,23.14
3/2/2024 3:59,23.23
3/2/2024 4:00,23.22
3/2/2024 4:01,23.76
3/2/2024 4:02,24.04
3/2/2024 4:03,24.29
3/2/2024 4:04,24.5
3/2/2024 4:05,24.3
3/2/2024 4:06,24.18
3/2/2024 4:07,23.89
3/2/2024 4:08,23.97
3/2/2024 4:09,24.4
3/2/2024 4:10,24.35
3/2/2024 4:11,23.83
3/2/2024 4:12,22.9
3/2/2024 4:13,22.96
3/2/2024 4:14,22.55
3/2/2024 4:15,21.56
3/2/2024 4:16,19.66
3/2/2024 4:17,19.05
3/2/2024 4:18,19
3/2/2024 4:19,18.75
3/2/2024 4:20,18.53
3/2/2024 4:21,16.4
3/2/2024 4:22,14.98
3/2/2024 4:23,15.67
3/2/2024 4:24,16.45
3/2/2024 4:25,17.35
3/2/2024 4:26,17.83
3/2/2024 4:27,17.58
3/2/2024 4:28,18.24
3/2/2024 4:29,18.83
3/2/2024 4:30,19.53
3/2/2024 4:31,19.56
3/2/2024 4:32,19.23
3/2/2024 4:33,18.95
3/2/2024 4:34,19.13
3/2/2024 4:35,19.47
3/2/2024 4:36,20.18
3/2/2024 4:37,21.48
3/2/2024 4:38,20.53
3/2/2024 4:39,20.62
3/2/2024 4:40,20.53
3/2/2024 4:41,20.9
3/2/2024 4:42,21.74
3/2/2024 4:43,21.93
3/2/2024 4:44,22.69
3/2/2024 4:45,22.3
3/2/2024 4:46,22.51
3/2/2024 4:47,22.27
3/2/2024 4:48,22.31
3/2/2024 4:49,22.43
3/2/2024 4:50,22.68
3/2/2024 4:51,23.06
3/2/2024 4:52,22.93
3/2/2024 4:53,21.94
3/2/2024 4:54,19.95
3/2/2024 4:55,19.58
3/2/2024 4:56,19.63
3/2/2024 4:57,19.41
3/2/2024 4:58,19.4
3/2/2024 4:59,18.65
3/2/2024 5:00,18.02
3/2/2024 5:01,18.69
3/2/2024 5:02,19.18
3/2/2024 5:03,20.25
3/2/2024 5:04,20.24
3/2/2024 5:05,18.64
3/2/2024 5:06,17.11
3/2/2024 5:07,15.74
3/2/2024 5:08,14.62
3/2/2024 5:09,14.65
3/2/2024 5:10,15.6
3/2/2024 5:11,16.36
3/2/2024 5:12,15.13
3/2/2024 5:13,15.25
3/2/2024 5:14,15.29
3/2/2024 5:15,14.95
3/2/2024 5:16,13.68
3/2/2024 5:17,12.79
3/2/2024 5:18,11.93
3/2/2024 5:19,13.87
3/2/2024 5:20,16.61
3/2/2024 5:21,17.23
3/2/2024 5:22,18.7
3/2/2024 5:23,18.19
3/2/2024 5:24,15.62
3/2/2024 5:25,14.57
3/2/2024 5:26,13.41
3/2/2024 5:27,14.23
3/2/2024 5:28,13.5
3/2/2024 5:29,13.2
3/2/2024 5:30,14.03
