dt_time,op1,op2,temp,humidity,ws,wd,ozone
2024-02-29 09:01:00,252.0,229.0,27.7,30.4,0.72,32.9,33.1
2024-02-29 09:02:00,252.0,229.0,27.7,30.4,1.59,33.4,33.23
2024-02-29 09:03:00,251.0,229.0,27.7,30.4,0.2,352.2,33.26
2024-02-29 09:04:00,251.0,229.0,28.0,29.1,1.25,43.6,33.32
2024-02-29 09:05:00,252.0,229.0,27.8,28.6,1.14,316.1,33.61
2024-02-29 09:06:00,252.0,229.0,28.2,28.8,3.04,324.2,34.04
2024-02-29 09:07:00,251.0,229.0,28.2,28.8,0.89,18.2,34.38
2024-02-29 09:08:00,255.0,229.0,28.5,27.4,2.64,328.1,35.08
2024-02-29 09:09:00,251.0,228.0,28.4,27.3,3.15,1.9,35.4
2024-02-29 09:10:00,250.0,228.0,28.2,26.5,2.57,340.0,35.8
2024-02-29 09:11:00,251.0,228.0,28.2,26.5,0.92,268.5,36.41
2024-02-29 09:12:00,250.0,228.0,28.4,26.0,5.68,337.3,36.75
2024-02-29 09:13:00,250.0,228.0,28.4,26.0,1.83,352.1,37.28
2024-02-29 09:14:00,252.0,228.0,28.2,26.9,0.6,346.8,37.57
2024-02-29 09:15:00,252.0,228.0,28.2,26.9,0.76,20.4,37.58
2024-02-29 09:16:00,251.0,228.0,28.2,26.9,2.89,346.7,36.74
2024-02-29 09:17:00,252.0,228.0,28.8,26.5,1.97,354.3,36.63
2024-02-29 09:18:00,252.0,228.0,28.8,26.5,1.7,64.1,36.78
2024-02-29 09:19:00,251.0,228.0,28.8,26.5,1.88,306.9,37.13
2024-02-29 09:20:00,250.0,228.0,28.8,25.5,6.93,336.4,37.34
2024-02-29 09:21:00,251.0,228.0,28.9,25.3,6.17,335.3,37.53
2024-02-29 09:22:00,250.0,228.0,28.8,25.0,4.74,336.4,37.55
2024-02-29 09:23:00,251.0,228.0,28.8,25.0,4.09,338.9,37.85
2024-02-29 09:24:00,252.0,228.0,29.1,25.0,2.91,330.9,38.23
2024-02-29 09:25:00,251.0,228.0,29.1,25.0,2.71,63.1,38.59
2024-02-29 09:26:00,252.0,227.0,28.6,24.9,4.34,348.1,38.69
2024-02-29 09:27:00,252.0,227.0,28.6,25.0,3.38,320.4,38.55
2024-02-29 09:28:00,251.0,227.0,28.8,24.9,0.13,124.8,38.64
2024-02-29 09:29:00,252.0,227.0,28.8,24.9,2.46,348.3,38.46
2024-02-29 09:30:00,253.0,227.0,28.6,24.5,0.13,2.4,39.03
2024-02-29 09:31:00,252.0,228.0,29.3,24.4,5.64,351.4,39.12
2024-02-29 09:32:00,251.0,227.0,29.3,24.4,4.43,346.4,39.26
2024-02-29 09:33:00,251.0,227.0,28.8,23.6,2.17,352.1,39.93
2024-02-29 09:34:00,252.0,227.0,28.8,23.6,2.46,347.7,40.18
2024-02-29 09:35:00,251.0,227.0,29.3,23.2,3.98,323.4,40.86
2024-02-29 09:36:00,251.0,228.0,29.3,23.2,3.53,347.2,41.03
2024-02-29 09:37:00,253.0,227.0,29.6,23.1,1.77,341.1,40.71
2024-02-29 09:38:00,252.0,227.0,29.7,23.2,4.36,332.0,39.49
2024-02-29 09:39:00,252.0,227.0,30.0,23.2,1.59,327.4,39.24
2024-02-29 09:40:00,252.0,227.0,30.1,23.1,4.9,342.4,39.46
2024-02-29 09:41:00,249.0,227.0,30.1,23.1,1.7,316.4,39.62
2024-02-29 09:42:00,251.0,227.0,29.9,21.2,4.59,347.0,40.47
2024-02-29 09:43:00,251.0,227.0,29.9,21.2,1.23,309.6,40.42
2024-02-29 09:44:00,252.0,227.0,30.1,21.2,2.71,334.8,40.44
2024-02-29 09:45:00,251.0,227.0,30.1,21.2,2.21,320.8,40.32
2024-02-29 09:46:00,250.0,227.0,30.6,20.6,2.28,7.7,40.24
2024-02-29 09:47:00,252.0,227.0,30.5,20.9,1.19,352.6,40.38
2024-02-29 09:48:00,251.0,227.0,30.5,20.6,2.3,27.8,40.54
2024-02-29 09:49:00,251.0,227.0,30.5,20.6,2.68,351.8,40.64
2024-02-29 09:50:00,252.0,227.0,30.3,20.6,1.19,339.5,40.28
2024-02-29 09:51:00,251.0,227.0,30.6,20.5,1.74,4.0,39.64
2024-02-29 09:52:00,250.0,227.0,30.7,20.5,1.1,169.9,39.91
2024-02-29 09:53:00,251.0,227.0,30.8,19.7,1.66,0.3,40.16
2024-02-29 09:54:00,250.0,227.0,30.9,20.1,3.31,340.1,40.58
2024-02-29 09:55:00,252.0,227.0,30.9,20.1,1.28,138.0,41.03
2024-02-29 09:56:00,251.0,227.0,31.1,20.0,0.69,285.0,40.98
2024-02-29 09:57:00,252.0,227.0,31.4,20.3,2.73,327.9,41.18
2024-02-29 09:58:00,252.0,227.0,31.6,20.2,4.41,332.1,41.55
2024-02-29 09:59:00,253.0,227.0,31.6,20.2,1.32,346.4,41.78
2024-02-29 10:00:00,252.0,227.0,31.6,20.2,4.85,341.4,41.78
2024-02-29 10:01:00,253.0,227.0,31.6,20.2,1.88,6.3,41.38
2024-02-29 10:02:00,252.0,227.0,31.6,20.2,2.46,8.4,40.9
2024-02-29 10:03:00,254.0,226.0,31.6,20.2,1.19,352.5,41.69
2024-02-29 10:04:00,252.0,227.0,31.6,20.2,0.49,340.3,41.72
2024-02-29 10:05:00,252.0,227.0,31.8,20.1,0.47,9.6,42.26
2024-02-29 10:06:00,251.0,227.0,32.1,19.9,0.56,357.6,42.49
2024-02-29 10:07:00,252.0,227.0,32.1,19.9,0.31,1.5,42.85
2024-02-29 10:08:00,251.0,227.0,32.1,19.9,0.56,330.2,43.31
2024-02-29 10:09:00,251.0,227.0,32.2,18.7,3.42,347.3,43.7
2024-02-29 10:10:00,251.0,227.0,32.2,18.7,4.05,342.8,43.89
2024-02-29 10:11:00,252.0,227.0,32.2,18.7,0.54,36.8,44.02
2024-02-29 10:12:00,251.0,227.0,32.3,19.1,0.49,178.2,43.45
2024-02-29 10:13:00,252.0,226.0,32.7,18.9,2.42,359.6,42.92
2024-02-29 10:14:00,253.0,226.0,32.5,19.2,0.85,320.0,42.43
2024-02-29 10:15:00,252.0,227.0,32.5,19.2,2.01,65.0,41.95
2024-02-29 10:16:00,253.0,226.0,32.7,19.4,0.63,44.6,41.77
2024-02-29 10:17:00,250.0,226.0,32.8,19.5,3.11,354.6,41.89
2024-02-29 10:18:00,251.0,226.0,32.8,19.5,2.86,0.4,42.07
2024-02-29 10:19:00,252.0,226.0,32.8,19.5,1.3,318.8,42.61
2024-02-29 10:20:00,251.0,226.0,32.8,18.5,2.64,315.9,42.72
2024-02-29 10:21:00,249.0,226.0,33.0,17.9,1.59,105.6,42.07
2024-02-29 10:22:00,248.0,226.0,32.7,16.8,6.73,324.7,41.84
2024-02-29 10:23:00,250.0,226.0,32.7,16.8,2.13,341.4,41.68
2024-02-29 10:24:00,249.0,226.0,32.8,17.1,2.04,325.7,41.93
2024-02-29 10:25:00,251.0,226.5,32.8,17.1,1.28,327.8,42.42
2024-02-29 10:26:00,253.0,227.0,32.8,17.1,2.3,321.7,42.7
2024-02-29 10:27:00,249.0,225.0,33.0,17.0,0.22,328.9,42.76
2024-02-29 10:28:00,250.0,226.0,33.0,16.5,4.74,353.8,41.97
2024-02-29 10:29:00,249.0,226.0,33.2,16.9,2.33,345.7,41.73
2024-02-29 10:30:00,248.0,226.0,33.3,17.1,1.57,78.0,41.22
2024-02-29 10:31:00,248.0,226.0,33.2,16.7,1.48,272.1,40.5
2024-02-29 10:32:00,248.0,225.0,33.2,16.7,1.03,122.7,40.17
2024-02-29 10:33:00,246.0,225.0,33.2,16.7,2.98,300.9,39.64
2024-02-29 10:34:00,247.0,225.0,33.2,16.7,6.2,333.8,39.62
2024-02-29 10:35:00,247.0,225.0,33.5,15.9,4.03,313.8,40.05
2024-02-29 10:36:00,247.0,225.0,33.5,15.9,0.0,309.4,40.47
2024-02-29 10:37:00,246.0,225.0,33.6,15.4,1.99,344.3,40.65
2024-02-29 10:38:00,246.0,225.0,33.6,15.4,1.16,53.8,40.59
2024-02-29 10:39:00,246.0,225.0,33.7,14.6,1.92,336.9,40.27
2024-02-29 10:40:00,245.0,225.0,33.7,14.6,0.29,304.3,40.35
2024-02-29 10:41:00,246.0,225.0,33.7,14.6,2.24,335.8,40.72
2024-02-29 10:42:00,247.0,225.0,34.3,14.2,0.87,308.8,40.83
2024-02-29 10:43:00,247.0,225.0,34.6,14.8,2.24,351.6,40.8
2024-02-29 10:44:00,247.0,225.0,34.6,14.8,1.16,45.6,40.71
2024-02-29 10:45:00,248.0,225.0,34.5,14.9,4.3,326.2,40.88
2024-02-29 10:46:00,248.0,225.0,34.6,15.3,0.72,358.1,40.86
2024-02-29 10:47:00,248.0,225.0,34.6,15.3,0.29,54.0,41.38
2024-02-29 10:48:00,250.0,225.0,34.6,15.3,2.3,62.8,41.36
2024-02-29 10:49:00,248.0,225.0,34.6,15.3,3.62,320.9,42.31
2024-02-29 10:50:00,247.0,225.0,34.1,16.2,5.06,338.9,42.48
2024-02-29 10:51:00,246.0,225.0,34.1,16.2,5.35,322.2,42.95
2024-02-29 10:52:00,247.0,224.0,34.1,16.2,7.94,344.9,43.52
2024-02-29 10:53:00,245.0,224.0,34.5,14.3,6.69,339.4,43.39
2024-02-29 10:54:00,246.0,224.0,34.5,14.3,2.37,348.7,43.67
2024-02-29 10:55:00,247.0,224.0,34.1,13.6,1.03,296.3,43.6
2024-02-29 10:56:00,248.0,224.0,34.2,13.7,1.52,321.5,43.81
2024-02-29 10:57:00,247.0,224.0,34.4,13.5,2.35,328.0,44.17
2024-02-29 10:58:00,246.0,225.0,34.4,13.3,2.66,12.1,44.19
2024-02-29 10:59:00,248.0,224.0,34.4,13.3,5.61,335.6,43.95
2024-02-29 11:00:00,245.0,224.0,34.7,13.7,2.53,311.7,43.84
2024-02-29 11:01:00,246.0,224.0,34.7,12.9,1.39,352.8,43.31
2024-02-29 11:02:00,245.0,224.0,34.7,13.2,4.09,322.5,43.19
2024-02-29 11:03:00,247.0,224.0,34.7,13.2,5.17,330.4,43.15
2024-02-29 11:04:00,246.0,224.0,34.7,13.2,1.63,301.3,43.17
2024-02-29 11:05:00,248.0,224.0,34.7,14.0,0.2,348.4,43.58
2024-02-29 11:06:00,247.0,224.0,34.9,13.6,3.78,341.1,43.9
2024-02-29 11:07:00,247.0,224.0,35.0,13.5,2.19,344.2,44.41
2024-02-29 11:08:00,246.0,224.0,34.9,13.6,1.3,319.6,44.59
2024-02-29 11:09:00,245.0,224.0,35.1,13.6,3.0,343.5,44.52
2024-02-29 11:10:00,245.0,224.0,35.0,12.9,2.82,308.2,44.27
2024-02-29 11:11:00,247.0,224.0,35.0,12.9,2.89,282.7,43.8
2024-02-29 11:12:00,248.0,224.0,35.0,13.3,2.53,357.4,44.08
2024-02-29 11:13:00,247.0,224.0,34.6,13.4,0.0,292.6,44.55
2024-02-29 11:14:00,247.0,224.0,34.6,13.4,1.3,300.1,44.76
2024-02-29 11:15:00,246.0,224.0,34.6,13.4,1.1,346.7,44.76
2024-02-29 11:16:00,246.0,224.0,35.8,12.7,0.31,318.4,44.17
2024-02-29 11:17:00,247.0,224.0,35.8,12.7,2.28,337.5,43.47
2024-02-29 11:18:00,246.0,224.0,35.4,12.4,1.34,343.4,43.09
2024-02-29 11:19:00,245.0,223.0,35.4,12.4,3.13,10.6,42.92
2024-02-29 11:20:00,246.0,223.0,34.7,12.2,1.77,47.7,42.81
2024-02-29 11:21:00,247.0,223.0,34.7,12.2,2.86,43.3,43.07
2024-02-29 11:22:00,246.0,223.0,34.7,12.2,1.12,307.6,42.93
2024-02-29 11:23:00,246.0,223.0,34.7,12.2,2.15,327.3,43.06
2024-02-29 11:24:00,247.0,224.0,34.7,12.2,0.4,334.0,43.16
2024-02-29 11:25:00,246.0,224.0,34.7,12.2,2.08,331.8,43.08
2024-02-29 11:26:00,247.0,224.0,34.7,12.2,2.42,327.8,42.98
2024-02-29 11:27:00,246.0,224.0,34.7,12.2,4.79,305.0,42.85
2024-02-29 11:28:00,246.0,224.0,34.7,12.2,4.88,316.2,43.11
2024-02-29 11:29:00,244.0,223.0,34.7,12.2,4.92,315.7,43.24
2024-02-29 11:30:00,245.0,223.0,34.7,12.2,0.72,37.0,43.39
2024-02-29 11:31:00,244.0,223.0,36.4,10.6,2.37,221.6,43.14
2024-02-29 11:32:00,245.0,224.0,36.4,10.9,2.77,337.1,42.79
2024-02-29 11:33:00,245.0,223.0,36.4,10.9,7.43,313.1,42.68
2024-02-29 11:34:00,244.0,223.0,36.4,10.9,4.36,338.8,42.61
2024-02-29 11:35:00,245.0,222.0,36.4,10.9,2.51,350.3,0.0
2024-02-29 11:36:00,243.0,223.0,35.5,11.4,6.08,329.5,48.77
2024-02-29 11:37:00,245.0,223.0,35.5,11.4,4.3,331.7,43.54
2024-02-29 11:38:00,245.0,223.0,36.0,10.8,3.47,217.8,49.46
2024-02-29 11:39:00,245.0,223.0,35.9,10.7,1.57,251.7,40.3
2024-02-29 11:40:00,245.0,223.0,35.8,10.8,0.34,358.0,40.42
2024-02-29 11:41:00,245.0,222.0,35.6,11.3,3.87,2.9,40.22
2024-02-29 11:42:00,246.0,222.0,35.6,11.3,1.99,193.5,40.05
2024-02-29 11:43:00,245.0,223.0,36.0,11.1,0.09,142.1,39.91
2024-02-29 11:44:00,244.0,223.0,36.4,10.2,0.11,132.7,39.48
2024-02-29 11:45:00,243.0,222.0,36.4,10.2,5.61,326.2,39.48
2024-02-29 11:46:00,244.0,222.0,36.0,9.6,1.16,334.8,39.84
2024-02-29 11:47:00,244.0,222.0,35.3,10.1,4.47,332.8,40.68
2024-02-29 11:48:00,243.0,222.0,35.3,10.1,2.3,42.4,41.35
2024-02-29 11:49:00,245.0,222.0,35.2,10.5,0.38,141.2,41.84
2024-02-29 11:50:00,245.0,222.0,35.0,10.6,1.68,305.4,41.48
2024-02-29 11:51:00,244.0,222.0,35.1,10.7,8.23,344.3,41.3
2024-02-29 11:52:00,245.0,222.0,34.9,10.7,1.5,0.3,41.68
2024-02-29 11:53:00,246.0,222.0,35.2,10.8,1.36,77.9,41.64
2024-02-29 11:54:00,244.0,222.0,35.2,10.8,3.83,325.5,41.72
2024-02-29 11:55:00,246.0,222.0,35.2,10.8,3.2,313.0,41.87
2024-02-29 11:56:00,245.0,222.0,35.6,10.8,2.89,180.5,41.88
2024-02-29 11:57:00,245.0,222.0,35.8,10.9,4.38,3.1,40.69
2024-02-29 11:58:00,247.0,222.0,35.8,10.9,3.11,341.0,40.14
2024-02-29 11:59:00,245.0,222.0,35.8,10.9,4.03,344.6,39.7
2024-02-29 12:00:00,244.0,222.0,35.8,10.9,2.95,358.9,40.58
2024-02-29 12:01:00,244.0,222.0,35.9,10.8,5.95,336.8,41.67
2024-02-29 12:02:00,245.0,222.0,35.4,10.4,3.89,346.4,42.94
2024-02-29 12:03:00,245.5,222.0,35.4,10.350000000000001,4.52,335.9,43.32
2024-02-29 12:04:00,246.0,222.0,35.4,10.3,2.44,339.6,43.61
2024-02-29 12:05:00,246.0,222.0,35.5,10.8,3.22,278.5,43.85
2024-02-29 12:06:00,245.0,222.0,35.7,10.2,3.65,320.8,44.11
2024-02-29 12:07:00,245.0,222.0,35.7,10.2,3.38,301.7,44.3
2024-02-29 12:08:00,246.0,223.0,36.5,10.0,2.91,327.7,44.32
2024-02-29 12:09:00,247.0,222.0,36.6,10.1,2.35,81.1,43.9
2024-02-29 12:10:00,245.0,223.0,36.6,10.1,1.52,306.9,43.38
2024-02-29 12:11:00,244.0,222.0,36.7,10.1,2.46,354.6,42.99
2024-02-29 12:12:00,246.0,222.0,36.7,10.1,2.46,355.8,43.11
2024-02-29 12:13:00,245.0,222.0,36.5,9.6,6.96,329.2,43.19
2024-02-29 12:14:00,246.0,222.0,36.5,9.6,1.12,279.3,43.68
2024-02-29 12:15:00,245.0,222.0,36.4,9.5,1.16,343.3,43.8
2024-02-29 12:16:00,245.0,222.0,36.4,9.5,0.22,275.8,43.9
2024-02-29 12:17:00,246.0,222.0,36.4,9.5,2.64,315.4,44.26
2024-02-29 12:18:00,245.0,223.0,37.2,9.3,0.98,60.5,44.12
2024-02-29 12:19:00,246.0,222.0,37.4,9.6,2.15,335.9,43.43
2024-02-29 12:20:00,247.0,222.0,37.3,9.7,1.81,333.5,42.97
2024-02-29 12:21:00,245.0,222.0,37.2,9.5,1.54,335.3,42.58
2024-02-29 12:22:00,245.0,222.0,36.8,9.6,2.13,172.9,42.19
2024-02-29 12:23:00,245.0,222.0,36.8,9.6,3.2,323.8,41.81
2024-02-29 12:24:00,245.0,222.0,36.8,9.6,1.1,87.2,41.07
2024-02-29 12:25:00,246.0,222.0,36.4,9.5,3.22,22.8,41.8
2024-02-29 12:26:00,245.0,222.0,37.0,9.7,1.86,346.2,42.03
2024-02-29 12:27:00,245.0,222.0,37.0,9.7,0.85,300.6,42.8
2024-02-29 12:28:00,246.0,222.0,37.0,9.7,1.45,316.5,43.16
2024-02-29 12:29:00,243.0,222.0,37.0,9.7,1.12,22.1,43.62
2024-02-29 12:30:00,244.0,222.0,37.0,9.7,3.24,333.4,44.02
2024-02-29 12:31:00,243.0,222.0,37.0,9.7,0.47,44.7,44.1
2024-02-29 12:32:00,242.0,222.0,37.2,8.9,4.94,351.3,43.85
2024-02-29 12:33:00,244.0,222.0,37.2,8.9,5.82,325.6,43.21
2024-02-29 12:34:00,244.0,222.0,36.9,8.8,0.63,46.7,42.66
2024-02-29 12:35:00,245.0,221.0,37.2,9.1,5.41,359.1,41.85
2024-02-29 12:36:00,244.0,222.0,37.4,9.1,1.39,288.6,41.15
2024-02-29 12:37:00,243.0,222.0,37.4,9.1,6.35,353.8,41.3
2024-02-29 12:38:00,241.0,221.0,37.4,9.1,7.07,342.2,41.22
2024-02-29 12:39:00,243.0,221.0,36.7,8.8,5.28,77.2,41.57
2024-02-29 12:40:00,241.0,221.0,36.7,8.8,1.7,262.4,41.59
2024-02-29 12:41:00,244.0,221.0,36.1,8.3,3.2,204.5,41.68
2024-02-29 12:42:00,244.0,221.0,36.9,8.1,2.3,321.9,41.46
2024-02-29 12:43:00,244.0,222.0,37.3,8.4,5.15,16.3,41.13
2024-02-29 12:44:00,244.0,221.0,37.3,8.4,5.73,3.2,41.76
2024-02-29 12:45:00,245.0,221.0,36.7,8.4,0.0,325.7,43.41
2024-02-29 12:46:00,244.0,221.0,36.7,8.4,3.36,322.8,42.61
2024-02-29 12:47:00,242.0,221.0,37.4,8.9,3.8,328.3,41.98
2024-02-29 12:48:00,244.0,221.0,36.7,8.6,2.13,343.3,41.09
2024-02-29 12:49:00,244.0,221.0,36.6,8.5,3.65,60.5,41.74
2024-02-29 12:50:00,244.0,221.0,36.6,8.5,7.65,335.6,42.4
2024-02-29 12:51:00,244.0,221.0,37.2,8.5,0.0,75.8,43.06
2024-02-29 12:52:00,244.0,221.0,37.1,9.0,2.35,30.3,42.57
2024-02-29 12:53:00,244.0,222.0,37.1,9.0,1.88,231.0,41.76
2024-02-29 12:54:00,245.0,222.0,37.8,8.3,0.31,22.6,41.17
2024-02-29 12:55:00,244.0,222.0,38.3,7.7,1.03,118.5,40.6
2024-02-29 12:56:00,243.0,222.0,38.3,7.7,1.25,281.0,40.01
2024-02-29 12:57:00,245.0,222.0,37.7,8.1,4.88,345.5,38.72
2024-02-29 12:58:00,240.0,221.0,37.6,8.2,2.37,32.0,38.92
2024-02-29 12:59:00,243.0,221.0,37.4,8.5,1.03,54.2,39.83
2024-02-29 13:00:00,243.0,221.0,37.1,8.5,5.21,340.4,40.83
2024-02-29 13:01:00,244.0,221.0,36.9,8.5,0.94,289.6,42.38
2024-02-29 13:02:00,245.0,221.0,37.2,8.5,0.67,257.3,42.46
2024-02-29 13:03:00,243.0,222.0,37.2,8.5,2.28,327.8,42.17
2024-02-29 13:04:00,244.0,222.0,38.3,8.8,4.56,324.1,41.63
2024-02-29 13:05:00,243.0,222.0,38.2,9.0,0.27,79.1,41.59
2024-02-29 13:06:00,243.0,221.0,38.2,9.0,0.58,5.4,41.75
2024-02-29 13:07:00,243.0,221.0,38.1,8.8,5.75,339.3,41.94
2024-02-29 13:08:00,241.0,222.0,38.4,7.9,3.22,337.6,42.28
2024-02-29 13:09:00,240.0,221.0,38.4,7.9,2.91,343.2,42.28
2024-02-29 13:10:00,240.0,221.0,38.4,7.9,2.8,326.4,42.68
2024-02-29 13:11:00,246.0,221.0,38.5,7.2,2.51,359.9,43.02
2024-02-29 13:12:00,242.0,221.0,38.9,7.7,0.56,250.7,43.04
2024-02-29 13:13:00,243.0,221.0,38.9,7.7,3.11,323.7,42.79
2024-02-29 13:14:00,242.0,221.0,38.9,7.7,2.73,330.7,42.46
2024-02-29 13:15:00,240.0,221.0,38.4,6.8,3.98,355.3,42.43
2024-02-29 13:16:00,242.0,221.0,38.2,8.0,0.87,322.0,42.4
2024-02-29 13:17:00,238.0,221.0,37.9,7.2,2.75,11.1,42.41
2024-02-29 13:18:00,242.0,221.0,37.5,7.3,4.65,346.9,42.7
2024-02-29 13:19:00,242.0,220.0,38.2,7.1,1.05,284.6,42.91
2024-02-29 13:20:00,243.0,221.0,38.7,7.4,2.48,334.1,42.98
2024-02-29 13:21:00,244.0,221.0,38.5,7.7,1.05,11.9,43.13
2024-02-29 13:22:00,243.0,221.0,38.7,8.2,0.89,294.8,42.79
2024-02-29 13:23:00,241.0,221.0,38.9,8.4,6.49,330.3,42.75
2024-02-29 13:24:00,241.0,221.0,38.8,7.6,0.49,257.8,43.45
2024-02-29 13:25:00,242.0,221.0,38.4,8.0,3.11,320.4,43.78
2024-02-29 13:26:00,241.0,221.0,38.8,8.2,0.96,183.5,44.22
2024-02-29 13:27:00,242.0,221.0,39.3,6.8,2.3,328.4,44.49
2024-02-29 13:28:00,243.0,221.0,39.3,6.8,1.5,6.0,44.28
2024-02-29 13:29:00,241.0,221.0,39.9,7.4,0.29,179.8,44.21
2024-02-29 13:30:00,243.0,221.0,39.9,7.4,0.58,141.9,43.88
2024-02-29 13:31:00,240.0,221.0,39.9,7.4,4.99,343.5,43.23
2024-02-29 13:32:00,241.0,221.0,39.2,7.3,2.98,89.7,42.63
2024-02-29 13:33:00,241.0,220.0,39.2,7.3,1.34,81.0,42.54
2024-02-29 13:34:00,242.0,221.0,39.4,7.3,1.43,211.2,42.91
2024-02-29 13:35:00,240.0,221.0,39.4,7.3,0.25,52.4,43.22
2024-02-29 13:36:00,243.0,221.0,39.6,7.3,6.15,334.1,42.38
2024-02-29 13:37:00,242.0,221.0,39.2,7.4,4.92,332.9,42.57
2024-02-29 13:38:00,240.0,221.0,39.0,7.7,3.67,233.1,43.05
2024-02-29 13:39:00,243.0,220.0,39.0,7.7,1.52,159.3,43.84
2024-02-29 13:40:00,240.0,220.0,39.0,7.7,3.04,347.7,44.4
2024-02-29 13:41:00,241.0,220.0,38.5,7.4,2.57,57.7,44.59
2024-02-29 13:42:00,241.0,220.0,39.0,7.7,2.1,199.0,44.01
2024-02-29 13:43:00,242.0,220.0,38.9,8.5,2.04,318.1,43.5
2024-02-29 13:44:00,241.0,221.0,38.8,8.1,0.81,264.6,43.67
2024-02-29 13:45:00,241.0,220.0,38.8,8.1,1.52,256.8,43.19
2024-02-29 13:46:00,240.0,220.0,38.8,8.1,4.14,0.7,42.72
2024-02-29 13:47:00,241.0,220.0,38.3,7.3,5.97,134.9,41.72
2024-02-29 13:48:00,241.0,220.0,38.6,7.3,0.13,149.5,42.07
2024-02-29 13:49:00,242.0,220.0,39.0,7.3,0.49,183.9,42.12
2024-02-29 13:50:00,242.0,221.0,39.0,7.3,2.71,319.8,42.41
2024-02-29 13:51:00,242.0,221.0,39.3,7.699999999999999,0.78,333.5,42.92
2024-02-29 13:52:00,242.0,221.0,39.6,8.1,1.21,358.6,43.05
2024-02-29 13:53:00,239.0,220.0,39.5,7.1,1.57,62.1,43.39
2024-02-29 13:54:00,241.0,220.0,39.2,6.8,2.55,245.3,43.55
2024-02-29 13:55:00,241.0,220.0,39.0,7.3,0.02,332.9,43.28
2024-02-29 13:56:00,242.0,220.0,39.0,7.3,5.73,340.6,42.31
2024-02-29 13:57:00,240.0,220.0,39.7,7.2,2.06,58.9,41.99
2024-02-29 13:58:00,242.0,220.0,39.7,7.2,1.01,185.1,41.44
2024-02-29 13:59:00,240.0,220.0,39.0,8.2,8.01,339.7,41.49
2024-02-29 14:00:00,241.0,220.0,38.8,7.9,2.17,2.4,42.06
2024-02-29 14:01:00,242.0,220.0,38.4,8.1,1.92,296.1,42.74
2024-02-29 14:02:00,241.0,220.0,38.4,8.1,1.16,224.8,42.8
2024-02-29 14:03:00,243.0,220.0,38.9,8.1,2.8,54.1,43.0
2024-02-29 14:04:00,241.0,220.0,39.2,8.7,2.64,317.7,42.48
2024-02-29 14:05:00,240.0,220.0,39.2,8.7,4.34,346.9,42.48
2024-02-29 14:06:00,241.0,220.0,38.8,8.3,1.72,284.0,42.98
2024-02-29 14:07:00,241.0,220.0,38.7,8.1,2.8,323.7,43.1
2024-02-29 14:08:00,243.0,220.0,38.5,8.8,4.83,329.1,43.75
2024-02-29 14:09:00,240.0,220.0,38.5,8.4,0.22,74.4,43.82
2024-02-29 14:10:00,243.0,220.0,38.9,8.0,4.18,272.8,43.79
2024-02-29 14:11:00,241.0,220.0,38.9,8.0,3.96,191.5,44.26
2024-02-29 14:12:00,241.0,220.0,38.9,8.0,1.74,259.1,44.52
2024-02-29 14:13:00,243.0,220.0,39.2,7.9,0.94,200.8,44.49
2024-02-29 14:14:00,243.0,220.0,39.0,7.8,1.95,322.8,43.69
2024-02-29 14:15:00,243.0,221.0,39.3,7.8,1.45,337.7,43.4
2024-02-29 14:16:00,242.0,221.0,40.0,8.0,1.68,0.5,43.33
2024-02-29 14:17:00,243.0,221.0,40.0,8.0,1.68,269.6,44.23
2024-02-29 14:18:00,242.0,221.0,39.9,8.6,0.78,251.5,44.5
2024-02-29 14:19:00,240.0,221.0,40.1,8.5,2.8,348.0,45.39
2024-02-29 14:20:00,241.0,221.0,39.8,7.8,3.85,340.2,45.5
2024-02-29 14:21:00,240.0,221.0,40.2,8.1,1.77,240.9,45.61
2024-02-29 14:22:00,240.0,221.0,40.2,8.1,1.12,34.3,45.91
2024-02-29 14:23:00,240.0,221.0,40.0,7.8,6.71,340.2,45.7
2024-02-29 14:24:00,240.0,221.0,40.0,7.8,0.36,82.3,45.59
2024-02-29 14:25:00,240.0,220.0,39.8,7.8,1.5,291.8,44.43
2024-02-29 14:26:00,240.0,221.0,39.9,7.6,1.19,12.2,43.87
2024-02-29 14:27:00,241.0,221.0,40.2,7.6,2.01,25.2,42.71
2024-02-29 14:28:00,240.0,221.0,40.5,7.5,1.43,21.5,43.46
2024-02-29 14:29:00,240.0,220.0,40.5,7.5,1.72,13.3,43.72
2024-02-29 14:30:00,239.0,221.0,40.2,7.8,1.41,288.8,43.9
2024-02-29 14:31:00,241.0,221.0,40.2,7.8,3.02,342.1,44.21
2024-02-29 14:32:00,241.0,220.0,40.1,8.1,1.83,23.7,43.53
2024-02-29 14:33:00,239.0,221.0,39.8,8.3,2.28,324.3,43.14
2024-02-29 14:34:00,240.0,220.0,39.8,8.3,0.63,47.6,41.8
2024-02-29 14:35:00,241.0,220.0,39.8,8.3,2.3,74.2,41.32
2024-02-29 14:36:00,241.0,220.0,39.8,8.3,3.33,322.0,40.64
2024-02-29 14:37:00,240.0,220.0,39.6,9.1,2.01,91.4,40.69
2024-02-29 14:38:00,241.0,220.0,39.6,9.1,4.07,339.3,40.82
2024-02-29 14:39:00,240.0,220.0,39.5,8.2,10.4,336.1,41.53
2024-02-29 14:40:00,241.0,220.0,39.8,8.5,5.01,17.6,41.85
